sale_post_id,brand_id,model_id,version_id,title,description,price,year,odo,location,status
685,15.0,61.0,192.0,Ford Focus Trend 1.5L - 2019,"- Bán xe Ford Focus Ecoboost Hatchback 2019, số tự động 1.5L, màu trắng, thể thao.

- Odo chuẩn 62.000 km, Xe chủ đi giữ kỹ nên xe đẹp tuyệt vời, lên Full đồ chơi.

- Xe trang bị Options: Full body thể thao, ốp carbon, Lazang Advan Rancing, đèn full led, ghế thể thao cao cấp, Pô On/Off Akrapovic, đuôi gió, vô lăng carbon, lẩy số thể thao, màn hình Android, camera và cảm biến lùi, đồng hồ tốc độ, đề nổ Start/Stop,…

- Xe được cam kết chất lượng: Không tai nạn đâm đụng, không ngập nước thủy kích, chuẩn đồng hồ Km không tua, pháp lý sang tên chuẩn.

- Xem xe bao thầy thợ kiểm tra và test hãng toàn quốc, check test theo yêu cầu người mua.

- Xe zin nguyên bản từ nhà sản xuất không lỗi nhỏ, keo chỉ số máy nguyên zin, gầm sáng đẹp.

- Hỗ trợ vay ngân hàng 60 – 70% giá trị xe.

- Hỗ trợ sang tên.

- Hỗ trợ giao xe toàn quốc.

- Bảo hành khi mua.

- Bên em bán có văn bản cam kết chất lượng xe.

- Có nhận giao lưu, trao đổi các dòng xe khác.",415000000,2019,62000,"TP. Thủ Đức TP HCM 
								 Xem gian hàng  ⇨",active
686,24.0,133.0,544.0,Kia Sonet Luxury 1.5 AT - 2023,"Kia sonet đăng kí t7/2023 

Sx 23 lăn bánh tại 21.000 km

Xe đã lên đc thảm sàn 5d,cam hành trình ,kính phim,…

Lốp láp còn nguyên cả giàn cơ ạ",555000000,2023,21000,"Hà Nội Hà Nội 
								 Xem gian hàng  ⇨",active
687,19.0,77.0,258.0,Honda Civic G 1.8 AT - 2020,"Đức Anh Auto bán xe Honda Civic G 1.8 AT sản xuất và đăng ký 2020 xe đi 5,5vạn km bảo dưỡng thay dầu định kỳ , cam kết xe không đâm va không ngập nước động cơ hộp số nguyên bản. Nội thất xe đã lên màn hình Android Camera 360

Hỗ trợ trả góp. Mọi người quan tâm xin liên hệ để biết thêm thông tin.",580000000,2020,55000,"51 Nguyễn Văn Cừ, Long Biên Hà Nội 
														Website: autoducanh.bonbanh.com",active
688,29.0,165.0,690.0,Mazda CX5 2.0 Premium - 2020,"hông tin mô tả:

Cuv phom ăn chơi nhất vẫn làMAZDA CX5 model 2020 bản 2.0 premium cực đẹp

- Ngoại thất: Xám | Nội thất: Đen

- Xe tên cá tư nhân từ mới, full lịch sử hãng, chất xe cực đẹp

- Xe được trang bị: màn hình giải trí, chìa khóa thông minh, Mazda connect, ga tự động, phanh tay điện tử, cửa nóc, cốp điện thông tin, loa Bose,...


*Cam kết:

- Máy móc nguyên bản, giấy tờ hợp pháp",695000000,2020,50000,"Hà Nội Hà Nội 
								 Xem gian hàng  ⇨",active
689,29.0,165.0,692.0,Mazda CX5 2.5 AT 2WD - 2017,"Em có sẵn Mazda Cx5 đời 2017 bản 2.5 full

Xe tên tư nhân gia đình sử dụng

Odo 5vạn9

Tình trạng máy móc hộp số nguyên bản,xe đẹp chạy yên tâm sử dụng lâu dài0",545000000,2017,59000,"Hà Nội Hà Nội 
								 Xem gian hàng  ⇨",active
690,47.0,276.0,1111.0,Toyota Innova 2.0E - 2015,"TOYOTA INNOVA 2015 bản 2.0E, Số sàn.

Xe tên công ty đã xuất về tên cá nhân

1 chủ từ đầu, xe chất giá cực êm, côn số chạy mướt mượt, gầm bệ chạy cực sướng tầm t",286000000,2015,180000,"Hà Nội Hà Nội 
								 Xem gian hàng  ⇨",active
691,47.0,276.0,1119.0,Toyota Innova G 2.0 AT - 2022,"Xe đã qua sử dụng chính hãng tại Toyota Giải Phóng - Pháp Vân

Xe đã được kiểm tra 176 hạng mục theo tiêu chuẩn của Toyota.

Xe được bảo hành và cam kết khung gầm, động cơ hộp số nguyên bản. Cam kết xe không đâm đụng, không bị ngập nước thuỷ kích.

Có hỗ trợ vay ngân hàng từ 70-75% giá trị xe

Ưu tiên thu mua đổi xe cũ lấy xe mới, xe cũ lấy xe cũ đời cao.

Gọi em ngay để được mua giá tốt.

Cám ơn quý khách đã quan tâm và sử dụng dịch vụ!",715000000,2022,51000,"Ngã ba Pháp Vân, Phường Hoàng Liệt, Quận Hoàng Mai Hà Nội 
														Website: toyotasurephapvan.bonbanh.com",active
692,24.0,129.0,511.0,Kia Rondo DAT - 2016,"Kia Rondo dầu tự động 2016 flash SALE

1 chủ từ đầu biển trắng, ko taxi dvu,

Odo 7,5 vạn km.

Máy số zin, máy zin từ mặt dàn cò, keo chỉ zin",386000000,2016,75555,"26 Nguyễn Văn Cừ, Long Biên Hà Nội 
														Website: baovietauto26.bonbanh.com",active
693,29.0,160.0,649.0,Mazda 3 1.5L Luxury - 2022,"Mazda 3 1.5AT Luxury 

- Sản xuất: 2022

- Odo: 24.000km

- 4 vỏ zin theo xe, sơ cua chưa hạ

- Đường bộ, đăng kiểm đến T12/2026

- Biển số TP HCM


✓Trang bị: Ghế da, ghế lái chỉnh điện, ghế lái nhớ 2 vị trí, phanh tay điện tử, auto hold, Cruise control, đề nổ Start/Stop, lẫy chuyển số sau vô lăng, điều hoà tự động 2 vùng, chế độ lái Sport, đèn full led, đèn pha tự động, gạt mưa tự động, camera lùi, cảm biến lùi, thảm lót sàn 5D, 4 túi khí an toàn,…


 Giá: - Hỗ trợ Bank 70%",569000000,2022,24000,"642B Quốc lộ 13, phường Hiệp Bình Phước TP HCM 
								 Xem gian hàng  ⇨",active
694,47.0,290.0,1162.0,Toyota Veloz Cross Top 1.5 CVT - 2022,"Bán Toyota Veloz coros top, ban cao cấp nhất, nhập khẩu nguyên chiếc trắng Ngọc trai, xe zin tuyệt đối con như mới, trang bị 7 túi khí ABS, cam 360 , tích hợp vo lang kết nối điện thoại, gương gập điện tự động, đèn lét ban ngày, báo dẽ lan đường…, vỏ lốp zin theo xe, tóm lại chiếc xe cực đẹp xuất sắc nhất như mới bán cho người sử dụng bao rút hồ sơ nhanh gọn thanks",585000000,2022,38000,lôc an Lâm Đồng,active
695,20.0,97.0,341.0,Hyundai Kona 2.0 ATH - 2019,"Bán Hyundai Kona 2.0 ATH Sản xuất 2019

- Bản 2.0 đặc biệt Full option cao cấp

- Một chủ từ đầu. Xe đã qua kiểm tra chất lượng, Zin 100% Bao test toàn quốc.

- Đầy đủ 2 khoá zin. Bánh sơ cua và phụ kiện mới 100%

- Full Option: Smart Key, Đề Start/Stop, cảnh báo điểm mù, 6 túi khí, ghế chỉnh điện, báo áp suất lốp, màn hình cảm ứng zin, cam lùi, Navi dẫn đường, Cruise Control, 3 chế độ lái, cảm biến lùi, ghế da, phanh ABS, hỗ trợ đổ dốc, chống trơn trượt,... Cam hành trình trước sau.

- Hỗ trợ trả góp ngân hàng 60%",495000000,2019,70879,"424 - 360 Đường 23/10, Nha Trang Khánh Hòa",active
696,15.0,64.0,208.0,Ford Ranger XLS 2.0L 4x4 AT - 2023,"Ford Ranger XLS 2.0L 4x4 2023 Form Mới

✓ Xe Đi Lướt 13.000km

✓5 lốp zin theo xe, và lốp sơ cua còn mới đẹp

✓Phụ kiện đi kèm: Phim cách nhiệt, lót thùng, ghế da, lót sàn 6D, lót thùng


Xe cam kết máy móc zin 100%

Bao test hãng các kiểu con đà điều .

Thủ tục bên em bao rút hồ sơ gốc

Bảo hành 1 năm động cơ, máy móc.

Cam kết không đâm đụng, không ngập nước.

Giá ai có nhu cầu xin liên hệ để biết thêm chi tiết cụ thể. xin chân thành cảm ơn.",725000000,2023,13000,"39 Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú TP HCM",active
697,30.0,176.0,770.0,Mercedes Benz GLC 300 Coupe 4Matic - 2019,"Cần bán GLC300 Coupe 2019 nhập khẩu nguyên chiếc từ Đức. 

Lên body E63, bô on-off, trần sao, thắng AMG...

Odo 5v8 miles full lịch sử. 

Cam kết không đâm đụng ngập nước. 

Hỗ trợ trả góp 65% giá trị xe. 

Chi tiết vui lòng liên hệ để nhận tư vấn và hỗ trợ lái thử.",1579000000,2019,92000,"Số 69, Vũ Đức Thận, Q.Long Biên Hà Nội 
														Website: nguyentruongcar.bonbanh.com",active
698,47.0,268.0,1055.0,Toyota Corolla altis 1.8G AT - 2017,"BÁN TOYOTA COROLLA ALTIS 1.8G AT 2017 – XE ĐẸP, CHẤT, GIÁ CỰC TỐT! 


 Chỉ 1 chiếc duy nhất – Nhanh tay kẻo lỡ!


 THÔNG TIN CHI TIẾT:

 Động cơ 1.8L mạnh mẽ – Vận hành êm ái, tiết kiệm nhiên liệu tối đa.

Odo chỉ hơn 8 vạn xíu.

 Hộp số tự động mượt mà, chuyển số nhẹ nhàng, dễ lái.

 Nội thất rộng rãi, ghế da cao cấp, điều hòa tự động mát lạnh.

 Hệ thống giải trí tiện nghi – Màn hình cảm ứng, Bluetooth/USB kết nối nhanh chóng.

 An toàn hàng đầu – Phanh ABS, EBD, BA, cân bằng điện tử VSC, túi khí bảo vệ tối đa.

 Cam kết xe đẹp, không đâm đụng, không ngập nước – Bao test hãng!


 GIÁ THƯƠNG LƯỢNG NHẸ!


 Hỗ trợ thủ tục nhanh gọn – Có hỗ trợ trả góp!

 Liên hệ ngay để xem xe & chạy thử!",499000000,2017,80000,"Lô A, Lê Thái Tổ, Võ Cường Bắc Ninh",active
699,24.0,118.0,457.0,Kia Carnival Signature 3.5G - 2022,"Hàng hiếm tại H3T. Kia Carnival 3.5G Signature của anh khách lên đời Mẹc để lại 


 #Carnival 3.5G 7 ghế, sản xuất: 2022

 Màu Trắng, nội thất Nâu

 Odo: 49 ngàn km

 Bản 7 chỗ, hàng sau 2 ghế độc lập, loa Bose, động cơ Smart Stream 3.5 V6, cam360, sưởi + làm mát ghế, cửa nóc kép, siêu rộng rãi thoải mái,...


 Tặng ngay gói chăm sóc xe và phủ Ceramic cao cấp của #H3T_CARE

 H3T cam kết xe không đâm đụng, không ngập nước, km chuẩn.

 Ngân hàng hỗ trợ 70% 

……………………………………………………………………

#H3T_AUTO_ĐỉnhCaoXeLướt",1379000000,2022,49000,"Số 3 - 5 Nguyễn Văn Linh, Long Biên Hà Nội 
														Website: h3tauto.bonbanh.com",active
700,15.0,64.0,201.0,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,"Cùng tầm tiền hơn 700tr

Các bác chọn XLS AT mới hay Wildtrak 4x4 2021 

 Vua bán tải Ford Ranger Wildtrak 4x4 AT

 Chỉ 705 triệu ra lộc cho ae thiện chí. 

⛱️ Odo 11 vạn km 

 Sản xuất 2021

 Phụ kiện : Dán phim, nắp thùng cuộn...",705000000,2021,110000,"118 An Định, p. Bình Hàn, Tp. Hải Dương (Gần ngã 4 559) Hải Dương 
														Website: haiduongfordassured.bonbanh.com",active
701,15.0,67.0,221.0,Ford Transit Limousine - 2017,"Mình bán xe Ford Tránisit Limousine 2017 loại 10 ghế do cty city Limo đóng và trang trí nôi thất. xe hiện trạng nôi ngoại thất còn khá đẹp, xe tư nhân, máy móc chạy rất ổn, gia đình dùng kỹ và thay dầu nhớt theo lịch định kỳ nên cũng yên tâm, anh chị nào cần mua về sử dụng thì liên hệ trực tiếp nhé. còn các ban chỉ hỏi thăm xin thông cảm vì em không có thời gian tiếp. xin cảm ơn",400000000,2017,10000,Quận 9 TP HCM,active
702,15.0,64.0,197.0,Ford Ranger Limited 2.0L 4x4 AT - 2022,"Đẹp như xe mới, sẵn phụ kiện: Phim, Lót sàn, Cam hành trình, Đã được phủ Ceramic siêu mướt như xe mới


Mua xe Ford Ranger với giá: 698 triệu (Còn thương lượng)

✓Tặng 3 lần thay nhớt chính hãng

✓ Bảo hành chính hãng 1 năm*

 ---

✳ Cam kết 3 KHÔNG: 

KHÔNG ĐÂM ĐỤNG - KHÔNG THUỶ KÍCH - KHÔNG TUA ĐỒNG HỒ

✓ Bảo đảm tính pháp lý

✓ Bảo đảm chất lượng xe

✓ Được kiểm định 167 điểm

✓ Đầy đủ lịch sử bảo dưỡng",698000000,2022,46000,"161F Dạ Nam, P.3, Quận 8 TP HCM 
								 Xem gian hàng  ⇨",active
703,47.0,272.0,1083.0,Toyota Fortuner 2.7V 4x4 AT - 2009,"Toyota fortuner sx 2009 cọp

Máy móc, thân vỏ, gầm bệ đẹp hiếm có

Dàn lốp bridgestone gần 15 củ mới vào dày bịch

Nội thất ghế da kem

Màn adroi, cam lùi đủ cả

Mọi người có nhu cầu xin liên hệ em",308000000,2009,150000,"514 Nguyễn Văn Cừ , Long Biên Hà Nội 
														Website: autothanhnam.bonbanh.com",active
704,30.0,176.0,768.0,Mercedes Benz GLC 300 4Matic - 2020,"Cần bán Merrcedes GLC300 4matic sx 2020 chạy 4vkm tư nhân sử dụng xe cực mới động cơ 2.0 hộp số 9 cấp dẫn động 4 bánh có kết nói Apple CarPlay và android auto có sạc không dây lẫy chuyển số,... gầm cao 5 chỗ thích hợp đi gia đình xe cực đẹp đảm bảo xem xe thích ngay",1460000000,2020,45000,"793/62 Trần Xuân Soạn, phường Tân Hưng, quận 7 TP HCM 
														Website: autothanhtam.bonbanh.com",active
705,15.0,57.0,171.0,Ford Everest Titanium Plus 2.0L 4x4 AT - 2022,"GỌI ĐỂ CÓ GIÁ TỐT NHẤT

✓ Sản xuất 2022. 

✓ Odo 31.000 Km. 

✓ Nhập khẩu Thái Lan.

✓ Ngoại thất Bạc/ nội thất Đen.",1299000000,2022,31000,"2Bis Nguyễn Huy Điển, Phường 7, Q.Gò Vấp TP HCM 
								 Xem gian hàng  ⇨",active
706,6.0,31.0,92.0,BMW X4 xDrive20i M Sport - 2021,"Gọi Vương để có giá tốt nhất

✓ Ngoại thất Đen / Nội thất Kem.


✓ Nhập khẩu nguyên chiếc Mỹ.


✓ Odo 37.000 Km.


 Xe đã được nâng cấp thêm nhiều option nổi bật như:

 Loa B&W công suất lên đến 1500W.


 Hệ thống HUD kính lái.


 Hệ thống màn hình Idrive 7.


 Hệ thống thắng Msport.


 Vô lăng Msport.


 Hệ thống giải trí đời mới NBT.",1639000000,2021,37000,"2Bis Nguyễn Huy Điển, Phường 7, Q.Gò Vấp TP HCM 
								 Xem gian hàng  ⇨",active
707,24.0,134.0,562.0,Kia Sorento Signature 2.2 AT AWD - 2021,"✓ Đăng ký tháng 12/2021, Sản xuất 2021

✓ ODO 32.000 Km

✓ Ngoại thất Đỏ / Nội thất Kem.


⚙️ Option nổi bật:

 Đèn pha Full LED, tự động điều chỉnh góc chiếu.

 Đèn hậu LED.

 Mâm hợp kim 19 inch.

 Cảm biến trước và sau 

 Cam 360 

 Ăng ten dạng đuôi vây cá, cốp sau chỉnh điện

 Ghế bọc da cao cấp 

 Màn hình giải trí LCD 10,25 inch, kết nối Apple CarPlay & Android Auto

 Sạc không dây

 Hệ thống âm thanh 12 loa bose cao cấp

 Cửa sổ trời toàn cảnh Panorama.

 Cốp sau chỉnh điện và cảm biến gạt mưa tự động. 

 Hàng ghế thứ 2 bên trong xe là dạng 2 ghế độc lập, mang đến sự thoải mái cho người ngồi.",899000000,2021,32000,"2Bis Nguyễn Huy Điển, Phường 7, Q.Gò Vấp TP HCM 
								 Xem gian hàng  ⇨",active
708,24.0,118.0,453.0,Kia Carnival Premium 2.2D 7S - 2024,"- Bán xe Kia Carnival Premium 2.2D 7 chỗ 2024, số tự động, máy dầu, màu trắng.

- Xe đã đi chuẩn lướt 9.000 km, xe đi ít nên chất xe rất đẹp, chủ yếu trùm mền là nhiều, chủ đi giữ kỹ nên xe đẹp tuyệt vời, Full lịch sử bảo dưỡng dưỡng hãng.

- Xe trang bị: Cảm biến trước sau, Cảnh báo điểm mù, camera de, camera 360 độ, Hàng 2 trang bị bộ đôi ghế thương gia cùng lối đi chính giữa, hệ thống âm thanh loa BOSE…

- Xe được cam kết chất lượng: Không tai nạn đâm đụng, không ngập nước thủy kích, chuẩn đồng hồ km không tua, pháp lý sang tên chuẩn.

- Xem xe bao thầy thợ kiểm tra và test hãng toàn quốc, check test theo yêu cầu người mua.

- Xe zin nguyên bản từ nhà sản xuất không lỗi nhỏ, keo chỉ số máy nguyên zin, gầm sáng đẹp, 4 lốp zin theo xe, bánh sơ cua chưa hạ.

- Hỗ trợ vay ngân hàng 60 – 70% giá trị xe.

- Hỗ trợ sang tên.

- Hỗ trợ giao xe toàn quốc.

- Bảo hành khi mua (bảo hành chính hãng toàn quốc còn lâu dài).

- Bên em bán có văn bản cam kết chất lượng xe.

- Có nhận giao lưu, trao đổi các dòng xe khác.",1370000000,2024,9000,"TP. Thủ Đức TP HCM 
								 Xem gian hàng  ⇨",active
709,50.0,319.0,1243.0,Volvo S90 Inscription LWB B6 AWD - 2021,"✓ Lăn bánh siêu lướt 15.000 Km.


✓ Đăng ký lần đầu 2022, sản xuất 2021


✓ Xe nhập khẩu nguyên chiếc.


✓ Nội thất màu đen/ Nội thất nâu - Rộng rãi nhất phân khúc.


✓ Xe trang bị cần số Pha Lê Orrefors, ghế da Nappa (thương hiệu uy tín hàng đầu thế giới).


✓ Động cơ B6 Mild Hybrid",1779000000,2021,15000,"2Bis Nguyễn Huy Điển, Phường 7, Q.Gò Vấp TP HCM 
								 Xem gian hàng  ⇨",active
710,29.0,160.0,649.0,Mazda 3 1.5L Luxury - 2019,"Tứ Quý Auto hiện đang bán xe Mazda 3 Hatchback 1.5AT 2019, xanh đen. Xe đăng kí tên tư nhân chính chủ - Cực Đẹp - ODO zin 26.000Km.

Xe trang bị gồm: Start/Stop, màn hình, camera lùi, vô lăng tích hợp, cửa nóc, điều hòa tự động, túi khí, gương gập điện, ghế điện, Bluetooth, kết nối USB/Ipod, Radio, 6 loa, phanh tay điện tử, ABS, EBD,...cùng nhiều tiện ích khác.

Cam kết với khách hàng bằng văn bản khi mua xe tại Tứ Quý:

- Cam kết xe nguyên bản không đâm đụng, ngập nước

- Nhiều chế độ bảo hành và hậu mãi

- Hỗ trợ mọi thủ tục vay vốn, sang tên, lãi suất ưu đãi

Uy tín là sự sống còn của chúng tôi !",500000000,2019,26000,"Số 18 Hoàng Quán Chi, Cầu Giấy Hà Nội 
														Website: tuquyauto.bonbanh.com",active
711,29.0,165.0,692.0,Mazda CX5 2.5 AT 2WD - 2017,"Tứ Quý Auto mới về xe Mazda CX-5 2.5AT 2WD 2017, Vàng Cát/1 cầu. Xe đăng kí tên tư nhân chính chủ - Cực Đẹp - ODO zin 75.000 Km!

Xe trang bị gồm: Start/Stop, cửa nóc, điều hòa, màn hình, camera lùi, cảm biến, tích hợp điều khiển vô lăng, túi khí, ghế điện, nhớ ghế, cốp điện, Hub kính, phanh tay điện tử, kết nối ngoại vi,..và nhiều tiện ích khác.

Cam kết với khách hàng bằng văn bản khi mua xe tại Tứ Quý:

- Cam kết xe nguyên bản không đâm đụng, ngập nước

- Nhiều chế độ bảo hành và hậu mãi

- Hỗ trợ mọi thủ tục vay vốn, sang tên, lãi suất ưu đãi

UY TÍN LÀ SỰ SỐNG CÒN CỦA CHÚNG TÔI!",563000000,2017,75000,"Số 18 Hoàng Quán Chi, Cầu Giấy Hà Nội 
														Website: tuquyauto.bonbanh.com",active
712,24.0,119.0,460.0,Kia Cerato 1.6 AT Luxury - 2019,"Tứ Quý Auto hiện đang bán xe Kia Cerato 1.6 Luxury 2019, đỏ. Xe đăng kí tên tư nhân chính chủ - Cực Đẹp - ODO zin 44.000 Km.

Xe trang bị full option: Start/Stop, màn hình, camera lùi, cảm biến, điều hòa tự động, túi khí an toàn, gương kính điện, cửa nóc, ghế điện, vô lăng tích hợp điều khiển, Bluetooth/USB/Ipod,.. cùng nhiều tiện ích khác.

Cam kết với khách hàng bằng văn bản khi mua xe tại Tứ Quý:

- Cam kết xe nguyên bản không đâm đụng, ngập nước

- Nhiều chế độ bảo hành và hậu mãi

- Hỗ trợ mọi thủ tục vay vốn, sang tên, lãi suất ưu đãi

Uy tín là sự sống còn của chúng tôi!",499000000,2019,44000,"Số 18 Hoàng Quán Chi, Cầu Giấy Hà Nội 
														Website: tuquyauto.bonbanh.com",active
